Date,device_SN,device_Model,device_Age,processor,cores,graphics,CPU_Utilization,Memory Utilization,diskIO Utilization,List Of Applications Running,Crashed Applications,IsApplicationCrashed
5/4/2024,0007460G738,Inspiron 5000,2,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,AMD Radeon(TM) R5 Graphics,45,90,10,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Zoom, Chrome, Teams",Y
5/4/2024,0007460G739,PRODESK 400 G4 DM (TAA),3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) UHD Graphics 630,20,30,45,"Chrome, Media Player, Image Editor, Teams",Null,N
5/4/2024,0007460G740,ELITEBOOK G7 NOTEBOOK PC,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Intel(R) UHD Graphics 630,50,100,55,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Intellij",Y
5/4/2024,0007460G741,ELITEBOOK G6,3,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4,Intel(R) UHD Graphics 620,100,20,20,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Intellij",Y
5/4/2024,0007460G742,Chromebook 14,1,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,50,60,10,"Outlook, Python, Chrome, Teams, Games, Intellij",Null,N
5/4/2024,0007460G743,PRODESK 600 G5 SFF,3,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6,Intel(R) UHD Graphics 630,45,50,10,"Outlook, Python, Chrome, Teams, Games, Intellij",Null,N
5/4/2024,0007460G744,ELITEBOOK X360 1030 G3,3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,10,55,70,"Outlook, Python",Null,N
5/4/2024,0007460G745,PRODESK 400 G7,2,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,4,Intel(R) UHD Graphics 630,10,30,90,"Chrome, Media Player, Image Editor, Teams","Media Player, Image Editor",Y
5/4/2024,0007460G746,Chromebook 14,1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,90,75,30,"Chrome, Media Player, Image Editor, Teams","Media Player, Image Editor",Y
5/4/2024,0007460G747,Inspiron 5000,3,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",6,Intel(R) HD Graphics 4600,45,75,55,"Outlook, Image Editor, Chrome, Teams, Games, Python","Outlook, Image Editor, Chrome",Y
5/4/2024,0007460G748,ELITEBOOK G7 NOTEBOOK PC,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Intel(R) HD Graphics 4600,55,45,50,"Chrome, Media Player, Image Editor, Teams",Null,N
5/4/2024,0007460G749,ELITEBOOK G6,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Intel(R) UHD Graphics 630,90,50,75,"Outlook, Python, Chrome, Teams, Games, Intellij","Outlook, Python, Intellij",Y
5/4/2024,0007460G750,ELITEBOOK G7 NOTEBOOK PC,2,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8,Intel(R) UHD Graphics 630,85,90,80,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge",Y
5/4/2024,0007460G751,OPTIPLEX 7040,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) HD Graphics 4600,50,45,60,"Chrome, Media Player, Image Editor, Teams",Null,N
5/4/2024,0007460G752,ELITEDESK 800 G5 DESKTOP MINI,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) UHD Graphics 630,55,30,10,"Outlook, VSCode, Chrome, spotify, Games, Excel",Null,N
5/4/2024,0007460G753,200 G3 AIO,3,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6,Intel(R) UHD Graphics 630,70,90,50,"Outlook, VSCode, Chrome, spotify, Games, Excel","Outlook, VSCode, Excel",Y
5/4/2024,0007460G754,200 G3 AIO,1,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,6,Intel(R) UHD Graphics 630,90,35,30,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Outlook, Games, Zoom",Y
5/4/2024,0007460G755,ELITEBOOK G7 NOTEBOOK PC,3,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,Intel(R) UHD Graphics 630,60,10,100,"Outlook, Image Editor, Chrome, Teams, Games, Python","Games, Python",Y
5/4/2024,0007460G756,ELITEDESK 800 G6 DESKTOP MINI PC,2,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,AMD Radeon(TM) R5 Graphics,90,85,95,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Edge, Intellij",Y
5/4/2024,0007460G757,Vostro 3000,3,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,Intel(R) UHD Graphics 630,60,10,30,"Excel, Chrome, Outlook, Games, Zoom",Null,N
5/4/2024,0007460G758,ELITEBOOK G6,4,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,10,95,10,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Edge, Intellij",Y
5/4/2024,0007460G759,Vostro 3000,3,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,100,95,60,"Outlook, VSCode, Chrome, spotify, Games, Excel","Outlook, VSCode, Excel",Y
5/4/2024,0007460G760,PRODESK 400 G4 DM (TAA),1,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,6,Intel(R) HD Graphics 4600,75,90,95,"Chrome, Media Player, Image Editor, Teams","Media Player, Image Editor",Y
5/4/2024,0007460G761,200 G3 AIO,2,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,6,Intel(R) UHD Graphics 620,95,50,70,"Outlook, Python, Chrome, Teams, Games, Intellij"," Teams, Games, Intellij",Y
5/4/2024,0007460G762,Vostro 3000,2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 620,95,20,55,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge",Y
5/4/2024,0007460G763,PRODESK 400 G7,1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,30,35,85,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Intellij",Y
5/4/2024,0007460G764,Chromebook 14,1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,AMD Radeon(TM) R5 Graphics,80,60,80,"Outlook, Image Editor, Chrome, Teams, Games, Python","Image Editor, Chrome, Teams",Y
5/4/2024,0007460G765,OPTIPLEX 7040,4,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,8,AMD Radeon(TM) R5 Graphics,20,60,95,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Intellij",Y
5/4/2024,0007460G766,PRODESK 600 G5 SFF,2,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,95,75,55,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Games, Zoom",Y
5/4/2024,0007460G767,PRODESK 400 G4 DM (TAA),1,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,20,50,45,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Games, Zoom",Y
5/4/2024,0007460G768,PRODESK 400 G7,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,AMD Radeon(TM) R5 Graphics,95,60,30,"Chrome, Media Player, Image Editor, Teams","Media Player, Image Editor",Y
5/4/2024,0007460G769,ELITEBOOK X360 1030 G3,2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,8,Intel(R) UHD Graphics 630,35,70,100,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games, Python",Y
5/4/2024,0007460G770,PRODESK 400 G4 DM (TAA),2,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",6,Intel(R) HD Graphics 4600,55,90,45,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Python",Y
5/4/2024,0007460G771,PRODESK 400 G7,4,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",8,AMD Radeon(TM) R5 Graphics,70,30,50,"Chrome, Media Player, Image Editor, Teams","Media Player, Image Editor",Y
5/4/2024,0007460G772,Vostro 3000,3,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,55,45,30,"Outlook, Zoom, Chrome, Teams, Edge, Intellij",Null,N
5/4/2024,0007460G773,PRODESK 400 G7,4,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,30,95,100,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games, Python",Y
5/4/2024,0007460G774,Chromebook 14,3,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4,Intel(R) UHD Graphics 630,10,90,70,"Outlook, Image Editor, Chrome, Teams, Games, Python","Outlook, Image Editor, Chrome",Y
5/4/2024,0007460G775,ELITEDESK 800 G5 DESKTOP MINI,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,60,35,75,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
5/4/2024,0007460G776,200 G3 AIO,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,55,85,20,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games, Python",Y
5/4/2024,0007460G777,Inspiron 5000,3,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,50,50,45,"Outlook, VSCode, Chrome, spotify, Games, Excel",Null,N
5/4/2024,0007460G778,ELITEDESK 800 G5 DESKTOP MINI,2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,60,80,75,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Edge, Intellij",Y
6/4/2024,0007460G779,OPTIPLEX 7040,4,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,6,Intel(R) UHD Graphics 630,30,55,45,"Chrome, Media Player, Image Editor, Teams",Null,N
6/4/2024,0007460G780,Inspiron 5000,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,6,Intel(R) UHD Graphics 630,20,70,10,"Outlook, Python, Chrome, Teams, Games, Intellij",Null,N
6/4/2024,0007460G781,200 G3 AIO,2,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,8,Intel(R) HD Graphics 4600,95,70,35,"Chrome, Media Player, Image Editor, Teams"," Image Editor, Teams",Y
6/4/2024,0007460G782,PRODESK 600 G5 SFF,4,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,8,Intel(R) UHD Graphics 630,90,70,80,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome",Y
6/4/2024,0007460G783,OPTIPLEX 7040,2,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4,Intel(R) HD Graphics 4600,45,30,75,"Chrome, Media Player, Image Editor, Teams"," Media Player, Image Editor",Y
6/4/2024,0007460G784,ELITEBOOK G7 NOTEBOOK PC,2,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,Intel(R) HD Graphics 4600,90,60,60,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Teams",Y
6/4/2024,0007460G785,Chromebook 14,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) UHD Graphics 620,35,95,90,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Games, Zoom",Y
6/4/2024,0007460G786,PRODESK 400 G4 DM (TAA),4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6,Intel(R) HD Graphics 4600,90,60,75,"Outlook, Image Editor, Chrome, Teams, Games, Python","Outlook, Image Editor",Y
6/4/2024,0007460G787,PRODESK 400 G4 DM (TAA),3,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,100,55,90,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Edge, Google Drive, Chrome",Y
6/4/2024,0007460G788,ELITEBOOK G7 NOTEBOOK PC,2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,Intel(R) UHD Graphics 630,60,30,50,"Outlook, Zoom, Chrome, Teams, Edge, Intellij",Null,N
6/4/2024,0007460G789,ELITEBOOK G6,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,20,85,45,"Outlook, VSCode, Chrome, spotify, Games, Excel"," Games, Excel",Y
6/4/2024,0007460G790,OPTIPLEX 7040,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Intel(R) UHD Graphics 630,70,35,45,"Outlook, Zoom, Chrome, Teams, Edge, Intellij",Null,N
6/4/2024,0007460G791,ELITEBOOK G6,2,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4,Intel(R) UHD Graphics 620,90,10,45,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Edge, Intellij",Y
6/4/2024,0007460G792,ELITEDESK 800 G5 DESKTOP MINI,4,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,30,75,90,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom"," Games, Zoom",Y
6/4/2024,0007460G793,Vostro 3000,1,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",6,Intel(R) HD Graphics 4600,35,90,30,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom"," Outlook, Games",Y
6/4/2024,0007460G794,PRODESK 400 G4 DM (TAA),4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) UHD Graphics 620,90,60,30,"Outlook, Python, Chrome, Teams, Games, Intellij",Teams,Y
6/4/2024,0007460G795,ELITEBOOK G6,2,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,90,35,95,"Outlook, VSCode, Chrome, spotify, Games, Excel"," Games, Excel",Y
6/4/2024,0007460G796,ELITEDESK 800 G6 DESKTOP MINI PC,2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,Intel(R) UHD Graphics 630,75,75,50,"Outlook, VSCode, Chrome, spotify, Games, Excel"," Games, Excel",Y
6/4/2024,0007460G797,Chromebook 14,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Intel(R) UHD Graphics 630,75,85,55,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Edge, Intellij",Y
6/4/2024,0007460G798,ELITEDESK 800 G6 DESKTOP MINI PC,2,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,6,Intel(R) HD Graphics 4600,35,70,85,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Edge, Intellij",Y
6/4/2024,0007460G799,ELITEDESK 800 G6 DESKTOP MINI PC,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,95,30,30,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Outlook, Games, Zoom",Y
6/4/2024,0007460G800,ELITEBOOK X360 1030 G3,4,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,8,Intel(R) UHD Graphics 630,100,30,30,"Outlook, Image Editor, Chrome, Teams, Games, Python","Outlook, Games",Y
6/4/2024,0007460G801,PRODESK 400 G4 DM (TAA),3,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6,Intel(R) HD Graphics 4600,30,90,20,"Chrome, Media Player, Image Editor, Teams",Teams,Y
6/4/2024,0007460G802,ELITEBOOK G7 NOTEBOOK PC,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) UHD Graphics 620,60,30,80,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Teams,Y
6/4/2024,0007460G803,Chromebook 14,2,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) UHD Graphics 630,80,55,55,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Teams,Y
6/4/2024,0007460G804,Chromebook 14,4,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Intel(R) UHD Graphics 630,100,60,95,"Chrome, Media Player, Image Editor, Teams","Media Player, Image Editor, Teams",Y
6/4/2024,0007460G805,PRODESK 400 G4 DM (TAA),1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Intel(R) UHD Graphics 620,90,10,20,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Teams, Spotify, Intellij",Y
6/4/2024,0007460G806,ELITEBOOK G7 NOTEBOOK PC,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,8,Intel(R) UHD Graphics 630,45,75,80,"Outlook, Image Editor, Chrome, Teams","Chrome, Teams",Y
6/4/2024,0007460G807,Inspiron 5000,4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) HD Graphics 4600,100,70,60,"Chrome, Media Player, Image Editor, Teams","Media Player, Image Editor, Teams",Y
6/4/2024,0007460G808,ELITEDESK 800 G6 DESKTOP MINI PC,2,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Intel(R) UHD Graphics 620,95,60,90,"Outlook, VSCode, Chrome, spotify, Games, Excel"," Games, Excel",Y
6/4/2024,0007460G809,PRODESK 400 G7,3,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,6,Intel(R) UHD Graphics 630,55,100,70,"Outlook, Image Editor, Chrome, Teams, Games, Python"," Chrome, Teams, Games",Y
6/4/2024,0007460G810,Chromebook 14,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,80,35,70,"Outlook, Image Editor, Chrome, Teams, Games, Python"," Chrome, Teams, Games",Y
6/4/2024,0007460G811,ELITEDESK 800 G5 DESKTOP MINI,2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Intel(R) UHD Graphics 620,30,10,75,"Outlook, VSCode, Chrome, spotify, Games, Excel",Excel,Y
6/4/2024,0007460G812,ELITEDESK 800 G6 DESKTOP MINI PC,3,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,8,Intel(R) UHD Graphics 630,100,90,75,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge, Intellij",Y
6/4/2024,0007460G813,PRODESK 400 G4 DM (TAA),2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,80,10,85,"Outlook, Python, Chrome, Teams, Games, Intellij", Intellij,Y
6/4/2024,0007460G814,PRODESK 400 G4 DM (TAA),2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,6,Intel(R) HD Graphics 4600,75,90,35,"Chrome, Media Player, Image Editor, Teams"," Image Editor, Teams",Y
6/4/2024,0007460G815,ELITEBOOK G6,4,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,20,80,35,"Chrome, Media Player, Image Editor, Teams",Teams,Y
6/4/2024,0007460G816,PRODESK 600 G5 SFF,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 630,80,60,35,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
6/4/2024,0007460G817,Vostro 3000,4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,Intel(R) UHD Graphics 630,20,85,100,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge, Intellij",Y
6/4/2024,0007460G818,ELITEDESK 800 G5 DESKTOP MINI,2,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6,Intel(R) UHD Graphics 630,100,75,90,"Chrome, Media Player, Image Editor, Teams","Media Player, Image Editor, Teams",Y
6/4/2024,0007460G819,ELITEBOOK G6,4,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,90,50,100,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
6/4/2024,0007460G820,200 G3 AIO,1,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,45,35,85,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Powerpoint, Exce",Y
6/4/2024,0007460G821,PRODESK 400 G4 DM (TAA),3,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,85,35,35,"Outlook, Python, Chrome, Teams, Games, Intellij","Games, Intellij",Y
6/4/2024,0007460G822,PRODESK 600 G5 SFF,4,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,70,50,95,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom"," Outlook, Games, Zoom",Y
6/4/2024,0007460G823,ELITEDESK 800 G6 DESKTOP MINI PC,1,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,8,Intel(R) UHD Graphics 630,60,70,100,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom"," Outlook, Games, Zoom",Y
6/4/2024,0007460G824,PRODESK 400 G4 DM (TAA),3,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,6,Intel(R) UHD Graphics 630,85,55,35,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom"," Excel, Chrome, Outlook, Games, Zoom",Y
6/4/2024,0007460G825,ELITEDESK 800 G6 DESKTOP MINI PC,3,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,70,80,45,"Outlook, Zoom, Chrome, Teams, Edge, Intellij", Intellij,Y
6/4/2024,0007460G826,Chromebook 14,3,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,45,95,90,"Outlook, VSCode, Chrome, spotify, Games, Excel"," Games, Excel",Y
6/4/2024,0007460G827,Vostro 3000,1,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,55,80,100,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom"," Outlook, Games, Zoom",Y
6/4/2024,0007460G828,Vostro 3000,2,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4,AMD Radeon(TM) R5 Graphics,55,45,80,"Outlook, Zoom, Chrome, Teams, Edge, Intellij"," Edge, Intellij",Y
6/4/2024,0007460G829,ELITEDESK 800 G5 DESKTOP MINI,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) UHD Graphics 630,45,50,10,"Chrome, Media Player, Image Editor, Teams",Null,N
6/4/2024,0007460G830,PRODESK 400 G4 DM (TAA),4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) HD Graphics 4600,35,55,55,"Outlook, Zoom, Chrome, Teams, Edge, Intellij",Null,N
6/4/2024,0007460G831,PRODESK 400 G4 DM (TAA),1,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Intel(R) UHD Graphics 620,30,50,45,"Outlook, spotify, Games, Excel",Null,N
6/4/2024,0007460G832,ELITEDESK 800 G6 DESKTOP MINI PC,2,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Intel(R) UHD Graphics 630,30,10,10,"Teams, Games, Python",Null,N
6/4/2024,0007460G833,PRODESK 400 G7,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) UHD Graphics 620,100,70,55,"Outlook, VSCode, Chrome, spotify, Games, Excel"," Chrome, spotify, Games, Excel",Y
6/4/2024,0007460G834,PRODESK 400 G7,2,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,8,Intel(R) UHD Graphics 620,80,60,30,"Outlook, Image Editor, Chrome, Teams, Games, Python","Games, Python",Y
6/4/2024,0007460G835,Chromebook 14,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,45,60,85,"Outlook, Python, Chrome, Teams, Games, Intellij","Games, Intellij",Y
6/4/2024,0007460G836,OPTIPLEX 7040,3,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,55,20,85,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Edge, Intellij",Y
6/4/2024,0007460G837,PRODESK 600 G5 SFF,3,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,20,85,10,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij"," Teams, Spotify, Intellij",Y
6/4/2024,0007460G838,Vostro 3000,3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Intel(R) UHD Graphics 630,45,95,90,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij"," Teams, Spotify, Intellij",Y
6/4/2024,0007460G839,ELITEBOOK G6,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,95,70,80,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
6/4/2024,0007460G840,Chromebook 14,3,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,6,AMD Radeon(TM) R5 Graphics,95,30,100,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij"," Spotify, Intellij",Y
6/4/2024,0007460G841,200 G3 AIO,1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,10,100,10,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games, Python",Y
6/4/2024,0007460G842,PRODESK 600 G5 SFF,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,AMD Radeon(TM) R5 Graphics,50,50,35,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom",Null,N
6/4/2024,0007460G843,Vostro 3000,3,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Intel(R) UHD Graphics 630,20,20,90,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij", Intellij,Y
6/4/2024,0007460G844,PRODESK 400 G7,1,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",8,AMD Radeon(TM) R5 Graphics,20,55,55,"Outlook, Python, Chrome, Teams",Null,N
6/4/2024,0007460G845,PRODESK 400 G4 DM (TAA),3,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,45,50,80,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
6/4/2024,0007460G846,PRODESK 600 G5 SFF,1,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) UHD Graphics 630,90,70,95,"Outlook, VSCode, Chrome, spotify, Games, Excel","VSCode, Chrome",Y
